 quando                  | quem      | balcao | o_que                        | canal_criado/usado
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_8030          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8034          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_8035          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_8035          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_8036          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_8036          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_8037          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_8037          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_8038          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8038          
 2015-05-24 01:52:09     |  Cliente  | 1      | pede_atendimento             | fc_8039          
 2015-05-24 01:52:09     |  Balcao   | 1      | inicia_atendimento_cliente   | fc_8039          
 2015-05-24 01:52:09     |  Cliente  | 2      | pede_atendimento             | fc_8040          
 2015-05-24 01:52:09     |  Balcao   | 2      | inicia_atendimento_cliente   | fc_8040          
 2015-05-24 01:52:09     |  Cliente  | 4      | pede_atendimento             | fc_7742          
 2015-05-24 01:52:09     |  Balcao   | 4      | inicia_atendimento_cliente   | fc_7742          
 2015-05-24 01:52:09     |  Cliente  | 5      | pede_atendimento             | fc_8032          
 2015-05-24 01:52:09     |  Balcao   | 5      | inicia_atendimento_cliente   | fc_8032          
 2015-05-24 01:52:09     |  Cliente  | 3      | pede_atendimento             | fc_8031          
 2015-05-24 01:52:09     |  Balcao   | 3      | inicia_atendimento_cliente   | fc_8031          
 2015-05-24 01:52:09     |  Cliente  | 5      | fim_atendimento              | fc_6937          
 2015-05-24 01:52:09     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6937          
 2015-05-24 01:52:09     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6941          
 2015-05-24 01:52:09     |  Cliente  | 4      | fim_atendimento              | fc_6941          
 2015-05-24 01:52:10     |  Cliente  | 4      | fim_atendimento              | fc_6944          
 2015-05-24 01:52:10     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6944          
 2015-05-24 01:52:11     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6948          
 2015-05-24 01:52:11     |  Cliente  | 4      | fim_atendimento              | fc_6948          
 2015-05-24 01:52:11     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6934          
 2015-05-24 01:52:11     |  Cliente  | 5      | fim_atendimento              | fc_6934          
 2015-05-24 01:52:11     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6945          
 2015-05-24 01:52:11     |  Cliente  | 5      | fim_atendimento              | fc_6945          
 2015-05-24 01:52:12     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6940          
 2015-05-24 01:52:12     |  Cliente  | 1      | fim_atendimento              | fc_6940          
 2015-05-24 01:52:12     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6939          
 2015-05-24 01:52:12     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6943          
 2015-05-24 01:52:12     |  Cliente  | 2      | fim_atendimento              | fc_6939          
 2015-05-24 01:52:12     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6935          
 2015-05-24 01:52:12     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6950          
 2015-05-24 01:52:12     |  Cliente  | 2      | fim_atendimento              | fc_6943          
 2015-05-24 01:52:12     |  Cliente  | 2      | fim_atendimento              | fc_6935          
 2015-05-24 01:52:12     |  Cliente  | 2      | fim_atendimento              | fc_6950          
 2015-05-24 01:52:12     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6947          
 2015-05-24 01:52:12     |  Cliente  | 3      | fim_atendimento              | fc_6947          
 2015-05-24 01:52:13     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6936          
 2015-05-24 01:52:13     |  Cliente  | 3      | fim_atendimento              | fc_6936          
 2015-05-24 01:52:15     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6967          
 2015-05-24 01:52:15     |  Cliente  | 4      | fim_atendimento              | fc_6967          
 2015-05-24 01:52:16     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6972          
 2015-05-24 01:52:16     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6953          
 2015-05-24 01:52:16     |  Cliente  | 5      | fim_atendimento              | fc_6953          
 2015-05-24 01:52:16     |  Cliente  | 4      | fim_atendimento              | fc_6972          
 2015-05-24 01:52:16     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6938          
 2015-05-24 01:52:16     |  Cliente  | 3      | fim_atendimento              | fc_6938          
 2015-05-24 01:52:17     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6949          
 2015-05-24 01:52:17     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6954          
 2015-05-24 01:52:17     |  Cliente  | 1      | fim_atendimento              | fc_6949          
 2015-05-24 01:52:17     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6946          
 2015-05-24 01:52:17     |  Cliente  | 1      | fim_atendimento              | fc_6954          
 2015-05-24 01:52:17     |  Cliente  | 1      | fim_atendimento              | fc_6946          
 2015-05-24 01:52:17     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6942          
 2015-05-24 01:52:17     |  Cliente  | 1      | fim_atendimento              | fc_6942          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6957          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6957          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6962          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6962          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6952          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6952          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6973          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6969          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6973          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6974          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6959          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6974          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6969          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6959          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6983          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6951          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6977          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6978          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6982          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6968          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6955          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6981          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6983          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6986          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6951          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6991          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6977          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6996          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6978          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7001          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6982          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6968          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6955          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6981          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6986          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6991          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6996          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7001          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6958          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6988          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6963          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6966          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6956          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6961          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6956          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6963          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6966          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6961          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6988          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6958          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7002          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7007          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6997          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6992          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_6987          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6987          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7002          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7007          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6997          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_6992          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7004          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6998          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6999          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7078          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7003          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7081          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6979          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6994          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_6993          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7109          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6989          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7008          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7086          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7004          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7008          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7114          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6984          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7091          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6998          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7081          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6976          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7094          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7086          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6976          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7109          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7091          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7078          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_6971          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7006          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_6964          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7114          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6999          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7003          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7006          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_6971          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7094          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6979          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6994          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_6993          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6989          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6984          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_6964          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7090          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7112          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7090          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7112          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7009          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7107          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7107          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7093          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7084          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7009          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7093          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7077          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7084          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7110          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7117          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7110          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7117          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7106          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7115          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7089          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7076          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7082          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7106          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6990          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6995          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7000          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7005          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6985          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7010          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7085          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7115          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7088          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7080          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7089          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7108          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7080          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7113          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7133          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6980          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7076          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6975          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7082          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7108          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6965          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7113          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7133          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6970          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6970          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6975          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7079          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7079          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6965          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7087          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6980          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7087          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6985          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7111          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6990          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7140          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6995          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7140          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7000          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7005          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7010          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7085          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7088          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7077          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7134          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7134          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_6960          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7145          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_6960          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7145          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7116          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7111          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7136          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7123          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7097          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7118          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7135          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7116          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7138          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7136          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7123          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7097          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7118          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7135          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7138          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7095          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7083          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7095          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7083          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7149          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7149          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7147          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7144          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7130          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7150          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7096          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7147          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7144          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7130          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7139          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7098          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7132          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7150          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7132          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7139          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7120          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7096          
 2015-05-24 01:52:18     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7098          
 2015-05-24 01:52:18     |  Cliente  | 1      | fim_atendimento              | fc_7120          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7142          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7099          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7148          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7102          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7142          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7119          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7148          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7137          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7126          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7099          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7103          
 2015-05-24 01:52:18     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7129          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7143          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7121          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7137          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7100          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7127          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7122          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7102          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7127          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7103          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7092          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7146          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7146          
 2015-05-24 01:52:18     |  Cliente  | 4      | fim_atendimento              | fc_7129          
 2015-05-24 01:52:18     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7124          
 2015-05-24 01:52:18     |  Cliente  | 3      | fim_atendimento              | fc_7141          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7100          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7124          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7092          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7141          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7119          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7126          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7122          
 2015-05-24 01:52:18     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7121          
 2015-05-24 01:52:18     |  Cliente  | 5      | fim_atendimento              | fc_7143          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7101          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7101          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7128          
 2015-05-24 01:52:18     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7125          
 2015-05-24 01:52:18     |  Cliente  | 2      | fim_atendimento              | fc_7125          
